article_id,title,year,is_relevant,relevance_score,relevance_labels,exclusion_reason,primary_url,pdf_urls,publisher_urls,doi,arxiv_id,identifiers,publishers,source_email_count,raw_record_count,first_seen_email_ts,last_seen_email_ts
gsa-2c7bd3aca48a,Deep reinforcement learning for optimizing computation latency in wireless-powered Multi-Access Edge Computing systems: A partial offloading approach,2025,True,9,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""strong_computing_context"", ""network_context""]",,https://www.sciencedirect.com/science/article/pii/S1570870525002197,[],"[""https://www.sciencedirect.com/science/article/pii/S1570870525002197""]",,,"{""sciencedirect_pii"": [""S1570870525002197""]}","[""ScienceDirect""]",1,1,2025-08-09T11:56:06,2025-08-09T11:56:06
gsa-1ab07a69edc6,Optimizing Multi-UAV-Enabled MEC Networks for Deep Learning Tasks: A Joint Offloading and Deployment Approach,2025,True,9,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""strong_computing_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/11106814/,[],"[""https://ieeexplore.ieee.org/abstract/document/11106814/""]",,,"{""ieee_document_id"": [""11106814""]}","[""IEEE Xplore""]",1,1,2025-08-06T20:27:24,2025-08-06T20:27:24
gsa-c584eddff71f,Enhancing road safety: UAV-enabled warning message dissemination in urban and rural environments for VANETS,2025,False,4,"[""computing_context"", ""network_context""]",missing clear distributed/edge/cloud computing context,https://www.inderscienceonline.com/doi/abs/10.1504/IJCNDS.2025.147272,[],"[""https://www.inderscienceonline.com/doi/abs/10.1504/IJCNDS.2025.147272""]",10.1504/IJCNDS.2025.147272,,"{""doi"": [""10.1504/IJCNDS.2025.147272""]}","[""www.inderscienceonline.com""]",1,1,2025-08-06T20:27:24,2025-08-06T20:27:24
gsa-9741230fa72d,Deep Reinforcement Learning-Based Joint Trajectory Design and Resource Allocation for Secure and Energy-Efficient UAV Networks,2025,True,7,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""network_context""]",,https://ieeexplore.ieee.org/iel8/8782661/8901158/11106477.pdf,"[""https://ieeexplore.ieee.org/iel8/8782661/8901158/11106477.pdf""]",[],,,"{""ieee_document_id"": [""11106477""]}","[""IEEE Xplore""]",1,1,2025-08-06T20:27:24,2025-08-06T20:27:24
gsa-5a3e6fc58bf8,Краткий справочник по открытым горным работам,2025,False,0,[],missing clear distributed/edge/cloud computing context,https://cir.nii.ac.jp/crid/1971712334758395441,[],"[""https://cir.nii.ac.jp/crid/1971712334758395441""]",,,{},"[""cir.nii.ac.jp""]",1,1,2025-08-05T00:55:25,2025-08-05T00:55:25
gsa-0708c0d0d617,Energy-Efficient Task Offloading and DNN Inference in Dynamic STAR-RIS Assisted MEC With Decomposition Based DRL,2025,True,8,"[""computing_context"", ""task_resource_context"", ""strong_computing_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/11106326/,[],"[""https://ieeexplore.ieee.org/abstract/document/11106326/""]",,,"{""ieee_document_id"": [""11106326""]}","[""IEEE Xplore""]",1,1,2025-08-05T00:55:25,2025-08-05T00:55:25
gsa-36dfef7c267b,EDCSSM: Edge Detection With Convolutional State Space Model,2025,False,3,"[""computing_context""]",missing clear distributed/edge/cloud computing context,https://ieeexplore.ieee.org/abstract/document/11105559/,[],"[""https://ieeexplore.ieee.org/abstract/document/11105559/""]",,,"{""ieee_document_id"": [""11105559""]}","[""IEEE Xplore""]",1,1,2025-08-05T00:55:25,2025-08-05T00:55:25
gsa-8b4ac3230e6d,"ECO-V2G: Joint Optimization of EV Charging, Discharging, and Task Offloading in V2G Networks with Heuristic McCormick",2025,True,6,"[""computing_context"", ""task_resource_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/11105542/,[],"[""https://ieeexplore.ieee.org/abstract/document/11105542/""]",,,"{""ieee_document_id"": [""11105542""]}","[""IEEE Xplore""]",1,1,2025-08-05T00:55:25,2025-08-05T00:55:25
gsa-7507e604824a,Computation Offloading Based on Multi-Agent Deep Reinforcement Learning in Vehicle Edge-Cloud Computing,2025,True,8,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""strong_computing_context""]",,https://ieeexplore.ieee.org/abstract/document/11085100/,[],"[""https://ieeexplore.ieee.org/abstract/document/11085100/""]",,,"{""ieee_document_id"": [""11085100""]}","[""IEEE Xplore""]",1,1,2025-08-05T00:55:25,2025-08-05T00:55:25
gsa-0fb1e5e39a40,Category Attribute-Oriented Heterogeneous Resource Allocation and Task Offloading for SAGIN Edge Computing,2025,True,8,"[""computing_context"", ""task_resource_context"", ""strong_computing_context"", ""network_context""]",,https://www.mdpi.com/2224-2708/14/4/81,[],"[""https://www.mdpi.com/2224-2708/14/4/81""]",,,"{""mdpi_path"": [""2224-2708/14/4/81""]}","[""MDPI""]",1,1,2025-08-05T00:55:25,2025-08-05T00:55:25
gsa-ceb08b2a87cb,Текника безопасности на открытых горных работах,2025,False,0,[],missing clear distributed/edge/cloud computing context,https://cir.nii.ac.jp/crid/1971149384875384577,[],"[""https://cir.nii.ac.jp/crid/1971149384875384577""]",,,{},"[""cir.nii.ac.jp""]",1,1,2025-08-01T08:54:09,2025-08-01T08:54:09
gsa-dee92007a17e,Оценка производительности распределенных вычислений методами математического моделирования в инжиниринге,2025,True,5,"[""computing_context"", ""strong_computing_context""]",,https://rep.polessu.by/bitstream/123456789/34233/1/Otsenka_proizvoditelnosti_raspredelennykh_vychislenii.pdf,"[""https://rep.polessu.by/bitstream/123456789/34233/1/Otsenka_proizvoditelnosti_raspredelennykh_vychislenii.pdf""]",[],,,{},"[""rep.polessu.by""]",1,1,2025-08-01T08:54:09,2025-08-01T08:54:09
gsa-68e1b05ff099,PE-RLHF: Reinforcement Learning with Human Feedback and physics knowledge for safe and trustworthy autonomous driving,2025,False,-1,"[""adaptive_learning_context"", ""vision_detection_noise""]",computer-vision/object-detection topic without distributed-computing context,https://www.sciencedirect.com/science/article/pii/S0968090X25002669,[],"[""https://www.sciencedirect.com/science/article/pii/S0968090X25002669""]",,,"{""sciencedirect_pii"": [""S0968090X25002669""]}","[""ScienceDirect""]",1,1,2025-08-01T08:54:09,2025-08-01T08:54:09
gsa-9c682eb859be,Mobility-aware task offloading in UAV-MEC-assisted IoV: A two-stage approach,2025,True,8,"[""computing_context"", ""task_resource_context"", ""strong_computing_context"", ""network_context""]",,https://www.sciencedirect.com/science/article/pii/S1570870525002045,[],"[""https://www.sciencedirect.com/science/article/pii/S1570870525002045""]",,,"{""sciencedirect_pii"": [""S1570870525002045""]}","[""ScienceDirect""]",1,1,2025-08-01T08:54:09,2025-08-01T08:54:09
gsa-db004444069d,Large Language Model-Based Task Offloading and Resource Allocation for Digital Twin Edge Computing Networks,2025,True,8,"[""computing_context"", ""task_resource_context"", ""strong_computing_context"", ""network_context""]",,https://arxiv.org/pdf/2507.19050,"[""https://arxiv.org/pdf/2507.19050""]",[],,2507.19050,"{""arxiv_id"": [""2507.19050""]}","[""arXiv""]",1,1,2025-08-01T08:54:09,2025-08-01T08:54:09
gsa-88602b139d5a,Federated Prompt-based Decision Transformer for Resource Allocation of Customized VR Streaming in Mobile Edge Computing,2025,True,8,"[""computing_context"", ""task_resource_context"", ""strong_computing_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/11080254/,[],"[""https://ieeexplore.ieee.org/abstract/document/11080254/""]",,,"{""ieee_document_id"": [""11080254""]}","[""IEEE Xplore""]",1,1,2025-08-01T08:54:09,2025-08-01T08:54:09
gsa-0954f003f110,Electron beam welding of gas valve elements from Mo-Ti-Zr alloy,2025,False,0,[],missing clear distributed/edge/cloud computing context,http://jnas.nbuv.gov.ua/article/UJRN-0001580678,[],"[""http://jnas.nbuv.gov.ua/article/UJRN-0001580678""]",,,{},"[""jnas.nbuv.gov.ua""]",1,1,2025-08-01T08:54:09,2025-08-01T08:54:09
gsa-2b6ab1c7cbe2,Adaptive Computation Offloading Scheme Based on a Collaborative Architecture with Heterogeneous MEC Nodes: a DRL Approach,2025,True,8,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""strong_computing_context""]",,https://ieeexplore.ieee.org/abstract/document/11072330/,[],"[""https://ieeexplore.ieee.org/abstract/document/11072330/""]",,,"{""ieee_document_id"": [""11072330""]}","[""IEEE Xplore""]",1,1,2025-08-01T08:54:09,2025-08-01T08:54:09
gsa-e651a9c3f0e3,A Lyapunov-Guided Diffusion-Based Reinforcement Learning Approach for UAV-Assisted Vehicular Networks with Delayed CSI Feedback,2025,True,5,"[""computing_context"", ""adaptive_learning_context"", ""network_context""]",,https://arxiv.org/pdf/2507.20524,"[""https://arxiv.org/pdf/2507.20524""]",[],,2507.20524,"{""arxiv_id"": [""2507.20524""]}","[""arXiv""]",1,1,2025-08-01T08:54:09,2025-08-01T08:54:09
gsa-87ebf00eaed0,Multiple Reconfigurable Intelligent Surfaces Aided V2X Offloading Networks: A Federated Reinforcement Learning-Based Approach,2025,True,7,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/11096732/,[],"[""https://ieeexplore.ieee.org/abstract/document/11096732/""]",,,"{""ieee_document_id"": [""11096732""]}","[""IEEE Xplore""]",1,1,2025-07-30T22:53:05,2025-07-30T22:53:05
gsa-fdafa4133b21,Multi-Agent DRL-Based Coded Caching and Resource Allocation in UAV-Assisted Networks,2025,True,7,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/11083682/,[],"[""https://ieeexplore.ieee.org/abstract/document/11083682/""]",,,"{""ieee_document_id"": [""11083682""]}","[""IEEE Xplore""]",1,1,2025-07-30T22:53:05,2025-07-30T22:53:05
gsa-22198e4df386,Minimizing energy consumption of collaborative deployment and task offloading in two-tier UAV edge computing networks,2025,True,8,"[""computing_context"", ""task_resource_context"", ""strong_computing_context"", ""network_context""]",,https://www.sciencedirect.com/science/article/pii/S1383762125001833,[],"[""https://www.sciencedirect.com/science/article/pii/S1383762125001833""]",,,"{""sciencedirect_pii"": [""S1383762125001833""]}","[""ScienceDirect""]",1,1,2025-07-30T22:53:05,2025-07-30T22:53:05
gsa-d1555bf8cde3,Task Offloading and Resource Scheduling in Mobile Edge-Cloud Computing Based on Edge Competition and Task Prediction,2025,True,7,"[""computing_context"", ""task_resource_context"", ""strong_computing_context""]",,https://ieeexplore.ieee.org/abstract/document/11095833/,[],"[""https://ieeexplore.ieee.org/abstract/document/11095833/""]",,,"{""ieee_document_id"": [""11095833""]}","[""IEEE Xplore""]",1,1,2025-07-29T09:24:03,2025-07-29T09:24:03
gsa-e5477af35a76,Real-Time Object Detection and Classification using YOLO for Edge FPGAs,2025,False,1,"[""computing_context"", ""vision_detection_noise""]",computer-vision/object-detection topic without distributed-computing context,https://arxiv.org/pdf/2507.18174,"[""https://arxiv.org/pdf/2507.18174""]",[],,2507.18174,"{""arxiv_id"": [""2507.18174""]}","[""arXiv""]",1,1,2025-07-29T09:24:03,2025-07-29T09:24:03
gsa-dc60457e624d,Lightweight Federated Learning over Wireless Edge Networks,2025,True,7,"[""computing_context"", ""adaptive_learning_context"", ""strong_computing_context"", ""network_context""]",,https://arxiv.org/pdf/2507.09546,"[""https://arxiv.org/pdf/2507.09546""]",[],,2507.09546,"{""arxiv_id"": [""2507.09546""]}","[""arXiv""]",1,1,2025-07-29T09:24:03,2025-07-29T09:24:03
gsa-d762e756f43d,Dynamic Task Offloading and Resource Allocation for Air-Ground Integrated Networks Based on MADDPG,2025,True,3,"[""task_resource_context"", ""network_context""]",,https://journal.bit.edu.cn/jbit/en/article/pdf/preview/10.15918/j.jbit1004-0579.2024.124.pdf,"[""https://journal.bit.edu.cn/jbit/en/article/pdf/preview/10.15918/j.jbit1004-0579.2024.124.pdf""]",[],,,{},"[""journal.bit.edu.cn""]",1,1,2025-07-29T09:24:03,2025-07-29T09:24:03
gsa-56461cae745f,DRL-Based Resource Allocation in NOMA-Aided Industrial IoT Towards Energy Productivity Maximization,2025,True,6,"[""computing_context"", ""task_resource_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/11060652/,[],"[""https://ieeexplore.ieee.org/abstract/document/11060652/""]",,,"{""ieee_document_id"": [""11060652""]}","[""IEEE Xplore""]",1,1,2025-07-29T09:24:03,2025-07-29T09:24:03
gsa-815a5f270899,S-YOLO: An enhanced small object detection method based on adaptive gating strategy and dynamic multi-scale focus module,2025,False,0,"[""adaptive_learning_context"", ""network_context"", ""vision_detection_noise""]",computer-vision/object-detection topic without distributed-computing context,https://www.sciencedirect.com/science/article/pii/S0893608025006628,[],"[""https://www.sciencedirect.com/science/article/pii/S0893608025006628""]",,,"{""sciencedirect_pii"": [""S0893608025006628""]}","[""ScienceDirect""]",1,1,2025-07-22T05:02:03,2025-07-22T05:02:03
gsa-92a2ed07fa4d,MFAE-YOLO: Multi-Feature Attention-Enhanced Network for Remote Sensing Images Object Detection,2025,False,2,"[""computing_context"", ""network_context"", ""vision_detection_noise""]",computer-vision/object-detection topic without distributed-computing context,https://ieeexplore.ieee.org/abstract/document/11052677/,[],"[""https://ieeexplore.ieee.org/abstract/document/11052677/""]",,,"{""ieee_document_id"": [""11052677""]}","[""IEEE Xplore""]",1,1,2025-07-22T05:02:03,2025-07-22T05:02:03
gsa-2e5c3ded7bfa,Joint trajectory and incentive optimization for privacy-preserving UAV crowdsensing via multi-agent federated reinforcement learning,2025,True,7,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""network_context""]",,https://www.sciencedirect.com/science/article/pii/S2542660525002033,[],"[""https://www.sciencedirect.com/science/article/pii/S2542660525002033""]",,,"{""sciencedirect_pii"": [""S2542660525002033""]}","[""ScienceDirect""]",2,2,2025-07-13T09:45:53,2025-07-22T05:02:03
gsa-6900cc42b1db,YOLO-UIR: A Lightweight and Accurate Infrared Object Detection Network Using UAV Platforms,2025,False,2,"[""computing_context"", ""network_context"", ""vision_detection_noise""]",computer-vision/object-detection topic without distributed-computing context,https://www.mdpi.com/2504-446X/9/7/479,[],"[""https://www.mdpi.com/2504-446X/9/7/479""]",,,"{""mdpi_path"": [""2504-446X/9/7/479""]}","[""MDPI""]",1,1,2025-07-13T09:45:53,2025-07-13T09:45:53
gsa-af2438e51584,MV-YOLO: An Efficient Small Object Detection Framework Based on Mamba,2025,False,-2,"[""vision_detection_noise""]",computer-vision/object-detection topic without distributed-computing context,https://ieeexplore.ieee.org/abstract/document/11062346/,[],"[""https://ieeexplore.ieee.org/abstract/document/11062346/""]",,,"{""ieee_document_id"": [""11062346""]}","[""IEEE Xplore""]",1,1,2025-07-13T09:45:53,2025-07-13T09:45:53
gsa-b81e139925f4,Let's Go Bananas: Beyond Bounding Box Representations for Fisheye Camera-Based Object Detection in Autonomous Driving,2025,False,-2,"[""vision_detection_noise""]",computer-vision/object-detection topic without distributed-computing context,https://pmc.ncbi.nlm.nih.gov/articles/PMC12196831/,[],"[""https://pmc.ncbi.nlm.nih.gov/articles/PMC12196831/""]",,,{},"[""PubMed Central""]",2,2,2025-07-02T04:04:30,2025-07-13T09:45:53
gsa-21d570bc0347,Energy management system for DC railway smart grid based on substation power forecast and energy storage system optimization,2025,False,2,"[""task_resource_context""]",missing clear distributed/edge/cloud computing context,https://www.sciencedirect.com/science/article/pii/S0378475425002605,[],"[""https://www.sciencedirect.com/science/article/pii/S0378475425002605""]",,,"{""sciencedirect_pii"": [""S0378475425002605""]}","[""ScienceDirect""]",1,1,2025-07-13T09:45:53,2025-07-13T09:45:53
gsa-eee5bc87866a,CGD-YOLO: an improved YOLOv11n-based object detection algorithm for UAV aerial imagery,2025,False,2,"[""computing_context"", ""network_context"", ""vision_detection_noise""]",computer-vision/object-detection topic without distributed-computing context,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/13653/136530V/CGD-YOLO--an-improved-YOLOv11n-based-object-detection-algorithm/10.1117/12.3071185.short,[],"[""https://www.spiedigitallibrary.org/conference-proceedings-of-spie/13653/136530V/CGD-YOLO--an-improved-YOLOv11n-based-object-detection-algorithm/10.1117/12.3071185.short""]",,,{},"[""www.spiedigitallibrary.org""]",1,1,2025-07-13T09:45:53,2025-07-13T09:45:53
